query_id,@timestamp,host_id,application_id,query_execution_time_ms,data_scanned_gb,rows_returned,query_type,database_name,user_name,query_text
query-0001010,2025-11-05 13:54:12.390374,host-00139,app-0055,258344,176.12,7933635,ALTER,analytics_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001011,2025-11-05 14:09:12.390374,host-00001,app-0093,29101,110.6,4900300,CREATE,analytics_db,data_scientist,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0001012,2025-11-05 14:24:12.390374,host-00088,app-0008,132868,261.72,3820406,CREATE,trading_db,app_service,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0001013,2025-11-05 14:39:12.390374,host-00123,app-0015,230639,255.7,7906886,AGGREGATE,reporting_db,app_service,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001014,2025-11-05 14:54:12.390374,host-00171,app-0013,195284,210.08,4447147,INSERT,analytics_db,etl_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001015,2025-11-05 15:09:12.390374,host-00088,app-0077,174590,432.19,4558586,CREATE,reporting_db,data_scientist,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0001016,2025-11-05 15:24:12.390374,host-00177,app-0047,7171,380.29,8092272,ALTER,risk_db,data_scientist,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0001017,2025-11-05 15:39:12.390374,host-00125,app-0017,16094,97.73,1698345,AGGREGATE,reporting_db,etl_user,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001018,2025-11-05 15:54:12.390374,host-00157,app-0097,216637,29.2,2742705,INSERT,reporting_db,analyst_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0001019,2025-11-05 16:09:12.390374,host-00091,app-0046,60037,78.43,8561485,CREATE,risk_db,analyst_user,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0001020,2025-11-05 16:24:12.390374,host-00196,app-0084,209009,83.32,253600,CREATE,trading_db,app_service,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001021,2025-11-05 16:39:12.390374,host-00167,app-0085,22294,66.43,8127016,AGGREGATE,customer_db,etl_user,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0001022,2025-11-05 16:54:12.390374,host-00107,app-0118,165550,338.77,9609381,AGGREGATE,reporting_db,analyst_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0001023,2025-11-05 17:09:12.390374,host-00149,app-0114,244046,486.57,829299,INSERT,reporting_db,analyst_user,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001024,2025-11-05 17:24:12.390374,host-00036,app-0052,73470,136.17,5933045,ALTER,reporting_db,app_service,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001025,2025-11-05 17:39:12.390374,host-00194,app-0014,45871,25.46,9809508,SELECT,trading_db,app_service,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001026,2025-11-05 17:54:12.390374,host-00128,app-0014,215629,474.7,8749463,CREATE,analytics_db,etl_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001027,2025-11-05 18:09:12.390374,host-00114,app-0078,219306,172.46,4315869,ALTER,customer_db,etl_user,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001028,2025-11-05 18:24:12.390374,host-00040,app-0098,198421,409.51,8299656,CREATE,reporting_db,analyst_user,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001029,2025-11-05 18:39:12.390374,host-00108,app-0064,7738,205.29,77771,ALTER,trading_db,reporting_svc,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0001030,2025-11-05 18:54:12.390374,host-00035,app-0125,177070,204.84,9712325,CREATE,trading_db,app_service,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001031,2025-11-05 19:09:12.390374,host-00034,app-0020,65427,32.02,2629825,CREATE,trading_db,app_service,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0001032,2025-11-05 19:24:12.390374,host-00121,app-0037,189607,178.23,1322579,ALTER,analytics_db,app_service,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001033,2025-11-05 19:39:12.390374,host-00003,app-0103,160055,13.98,8720975,SELECT,reporting_db,reporting_svc,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0001034,2025-11-05 19:54:12.390374,host-00153,app-0095,62770,154.26,1973216,SELECT,risk_db,reporting_svc,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0001035,2025-11-05 20:09:12.390374,host-00161,app-0046,277220,280.94,3774673,SELECT,customer_db,data_scientist,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0001036,2025-11-05 20:24:12.390374,host-00087,app-0035,60635,205.11,6495801,SELECT,reporting_db,analyst_user,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001037,2025-11-05 20:39:12.390374,host-00101,app-0064,253278,56.29,2070098,SELECT,analytics_db,data_scientist,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001038,2025-11-05 20:54:12.390374,host-00154,app-0031,187610,380.09,926354,SELECT,reporting_db,etl_user,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001039,2025-11-05 21:09:12.390374,host-00085,app-0056,209977,176.88,8529334,ALTER,customer_db,etl_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001040,2025-11-05 21:24:12.390374,host-00190,app-0124,191413,212.11,3369646,AGGREGATE,customer_db,reporting_svc,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0001041,2025-11-05 21:39:12.390374,host-00168,app-0070,15939,449.88,7032567,SELECT,customer_db,etl_user,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0001042,2025-11-05 21:54:12.390374,host-00122,app-0017,143892,319.44,5224558,JOIN,trading_db,app_service,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0001043,2025-11-05 22:09:12.390374,host-00085,app-0002,15859,89.59,6837950,CREATE,risk_db,etl_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001044,2025-11-05 22:24:12.390374,host-00185,app-0088,213694,171.99,6185635,AGGREGATE,analytics_db,analyst_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001045,2025-11-05 22:39:12.390374,host-00089,app-0101,240289,231.77,4214770,JOIN,analytics_db,analyst_user,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0001046,2025-11-05 22:54:12.390374,host-00189,app-0083,295869,290.75,9207194,AGGREGATE,reporting_db,analyst_user,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001047,2025-11-05 23:09:12.390374,host-00150,app-0114,3746,123.04,7644782,ALTER,analytics_db,app_service,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001048,2025-11-05 23:24:12.390374,host-00053,app-0027,29710,77.96,2948665,SELECT,trading_db,app_service,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001049,2025-11-05 23:39:12.390374,host-00057,app-0059,143382,258.46,6172949,SELECT,reporting_db,etl_user,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001050,2025-11-05 23:54:12.390374,host-00062,app-0045,40957,445.35,7787001,SELECT,customer_db,analyst_user,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001051,2025-11-06 00:09:12.390374,host-00086,app-0126,89927,305.0,8391302,INSERT,analytics_db,app_service,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001052,2025-11-06 00:24:12.390374,host-00162,app-0031,69645,209.66,8324423,JOIN,reporting_db,data_scientist,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0001053,2025-11-06 00:39:12.390374,host-00163,app-0095,79285,88.56,9078091,INSERT,analytics_db,app_service,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001054,2025-11-06 00:54:12.390374,host-00145,app-0098,61461,144.63,2946638,AGGREGATE,analytics_db,reporting_svc,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001055,2025-11-06 01:09:12.390374,host-00035,app-0090,205918,424.74,1154069,INSERT,analytics_db,analyst_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001056,2025-11-06 01:24:12.390374,host-00177,app-0048,161437,64.38,2109965,CREATE,reporting_db,reporting_svc,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0001057,2025-11-06 01:39:12.390374,host-00037,app-0128,84979,259.02,9970870,JOIN,trading_db,etl_user,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001058,2025-11-06 01:54:12.390374,host-00092,app-0144,46545,50.86,3315670,ALTER,trading_db,app_service,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001059,2025-11-06 02:09:12.390374,host-00080,app-0034,39136,240.99,9479904,ALTER,trading_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001060,2025-11-06 02:24:12.390374,host-00186,app-0104,218060,203.0,9736938,ALTER,risk_db,analyst_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001061,2025-11-06 02:39:12.390374,host-00143,app-0148,204555,128.19,9795808,AGGREGATE,analytics_db,app_service,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001062,2025-11-06 02:54:12.390374,host-00002,app-0121,233706,427.57,1087565,SELECT,risk_db,analyst_user,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0001063,2025-11-06 03:09:12.390374,host-00011,app-0070,288223,395.21,5494707,JOIN,risk_db,analyst_user,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0001064,2025-11-06 03:24:12.390374,host-00161,app-0114,43420,267.55,9175585,ALTER,analytics_db,data_scientist,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001065,2025-11-06 03:39:12.390374,host-00085,app-0109,221566,428.66,6830862,INSERT,analytics_db,app_service,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001066,2025-11-06 03:54:12.390374,host-00112,app-0081,65218,15.48,3872988,SELECT,analytics_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001067,2025-11-06 04:09:12.390374,host-00003,app-0078,292319,106.59,7645325,INSERT,customer_db,analyst_user,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001068,2025-11-06 04:24:12.390374,host-00138,app-0004,105092,451.04,9588444,CREATE,trading_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001069,2025-11-06 04:39:12.390374,host-00081,app-0080,137350,11.87,6892505,CREATE,trading_db,etl_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0001070,2025-11-06 04:54:12.390374,host-00172,app-0146,164306,165.79,3920066,ALTER,analytics_db,analyst_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001071,2025-11-06 05:09:12.390374,host-00046,app-0140,50346,191.54,659072,CREATE,analytics_db,app_service,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0001072,2025-11-06 05:24:12.390374,host-00171,app-0087,216773,484.18,751532,INSERT,risk_db,app_service,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0001073,2025-11-06 05:39:12.390374,host-00026,app-0071,233962,477.77,2003793,AGGREGATE,trading_db,etl_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0001074,2025-11-06 05:54:12.390374,host-00169,app-0134,289206,407.19,5328527,SELECT,risk_db,etl_user,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0001075,2025-11-06 06:09:12.390374,host-00121,app-0023,92115,292.82,3661752,INSERT,customer_db,etl_user,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0001076,2025-11-06 06:24:12.390374,host-00001,app-0095,32043,458.62,3382009,CREATE,analytics_db,analyst_user,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0001077,2025-11-06 06:39:12.390374,host-00189,app-0067,252245,422.92,6782544,SELECT,customer_db,reporting_svc,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001078,2025-11-06 06:54:12.390374,host-00088,app-0037,209273,289.02,3186664,ALTER,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0001079,2025-11-06 07:09:12.390374,host-00184,app-0137,102195,428.16,6637253,CREATE,risk_db,etl_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001080,2025-11-06 07:24:12.390374,host-00134,app-0090,26612,45.0,7977919,INSERT,analytics_db,reporting_svc,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0001081,2025-11-06 07:39:12.390374,host-00115,app-0053,141316,53.49,9850980,INSERT,customer_db,data_scientist,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001082,2025-11-06 07:54:12.390374,host-00172,app-0081,2929,455.66,3512554,JOIN,reporting_db,reporting_svc,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0001083,2025-11-06 08:09:12.390374,host-00164,app-0072,94606,107.39,449754,ALTER,risk_db,analyst_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001084,2025-11-06 08:24:12.390374,host-00166,app-0025,69236,458.51,9203940,AGGREGATE,reporting_db,app_service,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0001085,2025-11-06 08:39:12.390374,host-00179,app-0094,283889,286.74,3844056,SELECT,customer_db,app_service,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001086,2025-11-06 08:54:12.390374,host-00067,app-0049,84404,127.6,707458,ALTER,analytics_db,reporting_svc,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001087,2025-11-06 09:09:12.390374,host-00103,app-0125,97450,211.23,5746274,SELECT,trading_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001088,2025-11-06 09:24:12.390374,host-00151,app-0069,272799,244.57,1202991,CREATE,trading_db,app_service,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0001089,2025-11-06 09:39:12.390374,host-00069,app-0103,149878,275.51,5665395,INSERT,risk_db,app_service,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
