@timestamp,incident_id,cell_id,enodeb_id,severity,incident_type,affected_subscribers,incident.mttd_minutes,incident.mttr_minutes,root_cause,detection_method,noc_team,vendor,region,resolved,resolution_action,incident_description
2025-11-01 21:18:01.404250,INC-00001187,CELL-000120,ENB-00071,Medium,Cell Outage,831,17.890046522794627,43.8733487224189,Capacity Limit,Subscriber Complaint,NOC-NC,Ericsson,Southeast,True,"On-site technician dispatched, equipment reset completed, Capacity Limit addressed","Medium incident: Cell Outage in Southeast, root cause Capacity Limit, MTTD 17.9min MTTR 43.9min"
2025-11-01 22:03:01.404250,INC-00001188,CELL-000045,ENB-00149,Medium,Transport Issue,609,16.249689627393142,80.42869309659807,Unknown,Threshold Alert,NOC-GL,Samsung,Southwest,True,"Automated recovery procedure executed, configuration rollback applied, monitoring for recurrence","Cell site CELL-000045 experiencing Transport Issue, 609 subscribers impacted, Threshold Alert detection method"
2025-11-01 22:48:01.404250,INC-00001189,CELL-000039,ENB-00094,High,Handover Failure,1227,17.388017512510856,43.17615333345981,Environmental,ML Anomaly Detection,NOC-SW,Samsung,Mid-Atlantic,False,"Incident investigation in progress, resolution pending","Handover Failure incident (High) affecting Mid-Atlantic region, Environmental identified, ongoing"
2025-11-01 23:33:01.404250,INC-00001190,CELL-000024,ENB-00142,Low,Equipment Alarm,571,17.995733929411134,218.62380129202546,Transport Issue,ML Anomaly Detection,NOC-MA,Samsung,North Central,True,"Vendor support engaged, hardware replacement implemented, Transport Issue resolved permanently","Samsung equipment Equipment Alarm on CELL-000024, 571 users affected, resolved via configuration rollback"
2025-11-02 00:18:01.404250,INC-00001191,CELL-000025,ENB-00006,Critical,Configuration Error,47,3.9488501485451,125.81780716239898,Power Failure,NOC Monitoring,NOC-PA,Nokia,Mountain,True,"Remote alarm clearance performed by NOC-PA, cell service restored after 126 minutes","Configuration Error on cell CELL-000025 affecting 47 subscribers, Critical severity, detected via NOC Monitoring"
2025-11-02 01:03:01.404250,INC-00001192,CELL-000133,ENB-00078,Low,Equipment Alarm,823,43.8589488812743,151.74744697255952,Unknown,ML Anomaly Detection,NOC-GL,Ericsson,Mid-Atlantic,True,"On-site technician dispatched, equipment reset completed, Unknown addressed","Low incident: Equipment Alarm in Mid-Atlantic, root cause Unknown, MTTD 43.9min MTTR 151.7min"
2025-11-02 01:48:01.404250,INC-00001193,CELL-000085,ENB-00091,High,Handover Failure,646,40.58090071165326,16.519382126765755,Power Failure,Threshold Alert,NOC-MT,Ericsson,Great Lakes,True,"Automated recovery procedure executed, capacity upgrade applied, monitoring for recurrence","Cell site CELL-000085 experiencing Handover Failure, 646 subscribers impacted, Threshold Alert detection method"
2025-11-02 02:33:01.404250,INC-00001194,CELL-000051,ENB-00103,High,Transport Issue,1468,16.029919041123925,31.694690472690215,Unknown,Subscriber Complaint,NOC-C,Nokia,Atlantic,True,"NOC-C performed configuration rollback, root cause Unknown mitigated, service normalized","Transport Issue incident (High) affecting Atlantic region, Unknown identified, resolved"
2025-11-02 03:18:01.404250,INC-00001195,CELL-000089,ENB-00121,Medium,Capacity Congestion,1163,26.624438055249975,59.992174763131935,Unknown,Subscriber Complaint,NOC-SE,Ericsson,Great Lakes,True,"Vendor support engaged, capacity upgrade implemented, Unknown resolved permanently","Ericsson equipment Capacity Congestion on CELL-000089, 1163 users affected, resolved via alarm clearance"
2025-11-02 04:03:01.404250,INC-00001196,CELL-000071,ENB-00109,Low,Capacity Congestion,1065,26.759969347904388,68.31523342563773,Configuration Error,Threshold Alert,NOC-PA,Nokia,Northwest,True,"Remote software patch performed by NOC-PA, cell service restored after 68 minutes","Capacity Congestion on cell CELL-000071 affecting 1065 subscribers, Low severity, detected via Threshold Alert"
2025-11-02 04:48:01.404250,INC-00001197,CELL-000022,ENB-00031,Medium,Handover Failure,149,17.049181687137384,190.59221138163213,Configuration Error,Subscriber Complaint,NOC-SW,Nokia,Southwest,True,"On-site technician dispatched, capacity upgrade completed, Configuration Error addressed","Medium incident: Handover Failure in Southwest, root cause Configuration Error, MTTD 17.0min MTTR 190.6min"
2025-11-02 05:33:01.404250,INC-00001198,CELL-000089,ENB-00123,Medium,Cell Outage,896,32.080058820127796,210.25070807082292,Capacity Limit,NOC Monitoring,NOC-MT,Ericsson,Central,True,"Automated recovery procedure executed, capacity upgrade applied, monitoring for recurrence","Cell site CELL-000089 experiencing Cell Outage, 896 subscribers impacted, NOC Monitoring detection method"
2025-11-02 06:18:01.404250,INC-00001199,CELL-000113,ENB-00139,Critical,Handover Failure,119,1.5282372893420977,230.44946916838978,Hardware Failure,NOC Monitoring,NOC-W,Ericsson,Midwest,True,"NOC-W performed software patch, root cause Hardware Failure mitigated, service normalized","Handover Failure incident (Critical) affecting Midwest region, Hardware Failure identified, resolved"
2025-11-02 07:03:01.404250,INC-00001200,CELL-000006,ENB-00142,High,Degraded Performance,362,6.9438059729639345,43.66653794935901,Power Failure,ML Anomaly Detection,NOC-C,Samsung,Gulf,True,"Vendor support engaged, traffic rerouting implemented, Power Failure resolved permanently","Samsung equipment Degraded Performance on CELL-000006, 362 users affected, resolved via parameter optimization"
2025-11-02 07:48:01.404250,INC-00001201,CELL-000126,ENB-00039,Medium,Software Bug,876,14.220288432144116,46.196583429683095,Unknown,ML Anomaly Detection,NOC-PA,Nokia,Midwest,True,"Remote software patch performed by NOC-PA, cell service restored after 46 minutes","Software Bug on cell CELL-000126 affecting 876 subscribers, Medium severity, detected via ML Anomaly Detection"
2025-11-02 08:33:01.404250,INC-00001202,CELL-000071,ENB-00130,High,Equipment Alarm,95,25.8626697365742,82.15834973875118,Software Bug,Automated Health Check,NOC-GU,Ericsson,Mid-Atlantic,True,"On-site technician dispatched, alarm clearance completed, Software Bug addressed","High incident: Equipment Alarm in Mid-Atlantic, root cause Software Bug, MTTD 25.9min MTTR 82.2min"
2025-11-02 09:18:01.404250,INC-00001203,CELL-000032,ENB-00067,Medium,Capacity Congestion,910,20.543311174505284,109.22369148428706,Software Bug,Threshold Alert,NOC-NE,Nokia,Southwest,True,"Automated recovery procedure executed, configuration rollback applied, monitoring for recurrence","Cell site CELL-000032 experiencing Capacity Congestion, 910 subscribers impacted, Threshold Alert detection method"
2025-11-02 10:03:01.404250,INC-00001204,CELL-000019,ENB-00149,Critical,Software Bug,246,31.76441516979398,36.995726061738004,Capacity Limit,ML Anomaly Detection,NOC-GU,Nokia,Southwest,True,"NOC-GU performed capacity upgrade, root cause Capacity Limit mitigated, service normalized","Software Bug incident (Critical) affecting Southwest region, Capacity Limit identified, resolved"
2025-11-02 10:48:01.404250,INC-00001205,CELL-000150,ENB-00133,High,Equipment Alarm,1150,16.029121239504512,130.9364110845523,Capacity Limit,Automated Health Check,NOC-SW,Ericsson,Northwest,True,"Vendor support engaged, hardware replacement implemented, Capacity Limit resolved permanently","Ericsson equipment Equipment Alarm on CELL-000150, 1150 users affected, resolved via parameter optimization"
2025-11-02 11:33:01.404250,INC-00001206,CELL-000097,ENB-00121,Medium,Equipment Alarm,207,23.142051803091892,11.917570586481968,Power Failure,Automated Health Check,NOC-GU,Ericsson,Mid-Atlantic,True,"Remote capacity upgrade performed by NOC-GU, cell service restored after 12 minutes","Equipment Alarm on cell CELL-000097 affecting 207 subscribers, Medium severity, detected via Automated Health Check"
2025-11-02 12:18:01.404250,INC-00001207,CELL-000061,ENB-00122,Medium,Equipment Alarm,1010,34.65646440121548,233.6359754287314,Power Failure,ML Anomaly Detection,NOC-GU,Samsung,Pacific,True,"On-site technician dispatched, configuration rollback completed, Power Failure addressed","Medium incident: Equipment Alarm in Pacific, root cause Power Failure, MTTD 34.7min MTTR 233.6min"
2025-11-02 13:03:01.404250,INC-00001208,CELL-000089,ENB-00042,High,Handover Failure,1438,43.320507929194974,170.16674876894055,Power Failure,Threshold Alert,NOC-SW,Samsung,Midwest,True,"Automated recovery procedure executed, alarm clearance applied, monitoring for recurrence","Cell site CELL-000089 experiencing Handover Failure, 1438 subscribers impacted, Threshold Alert detection method"
2025-11-02 13:48:01.404250,INC-00001209,CELL-000111,ENB-00126,Medium,Degraded Performance,1088,7.311263154726909,192.1383708814883,Vendor Issue,ML Anomaly Detection,NOC-GU,Nokia,Great Lakes,True,"NOC-GU performed traffic rerouting, root cause Vendor Issue mitigated, service normalized","Degraded Performance incident (Medium) affecting Great Lakes region, Vendor Issue identified, resolved"
2025-11-02 14:33:01.404250,INC-00001210,CELL-000083,ENB-00091,Medium,Configuration Error,381,22.823132240138744,103.06199012907022,Transport Issue,Vendor Alarm,NOC-GL,Nokia,Northwest,True,"Vendor support engaged, configuration rollback implemented, Transport Issue resolved permanently","Nokia equipment Configuration Error on CELL-000083, 381 users affected, resolved via alarm clearance"
2025-11-02 15:18:01.404250,INC-00001211,CELL-000105,ENB-00015,Medium,Equipment Alarm,615,12.550976066301196,172.5071577870482,Hardware Failure,Automated Health Check,NOC-SE,Ericsson,Northeast,True,"Remote hardware replacement performed by NOC-SE, cell service restored after 173 minutes","Equipment Alarm on cell CELL-000105 affecting 615 subscribers, Medium severity, detected via Automated Health Check"
2025-11-02 16:03:01.404250,INC-00001212,CELL-000027,ENB-00131,Medium,Equipment Alarm,1059,24.55018895187908,116.72982434737143,Capacity Limit,Threshold Alert,NOC-C,Ericsson,Southeast,False,"Incident investigation in progress, resolution pending","Medium incident: Equipment Alarm in Southeast, root cause Capacity Limit, MTTD 24.6min MTTR 116.7min"
2025-11-02 16:48:01.404250,INC-00001213,CELL-000060,ENB-00056,Medium,Handover Failure,1252,40.42334595784839,189.9667086974938,Capacity Limit,Threshold Alert,NOC-MT,Nokia,Northeast,True,"Automated recovery procedure executed, equipment reset applied, monitoring for recurrence","Cell site CELL-000060 experiencing Handover Failure, 1252 subscribers impacted, Threshold Alert detection method"
2025-11-02 17:33:01.404250,INC-00001214,CELL-000124,ENB-00111,Low,Degraded Performance,275,43.26033537031814,164.15569782417646,Hardware Failure,ML Anomaly Detection,NOC-C,Samsung,Northwest,True,"NOC-C performed traffic rerouting, root cause Hardware Failure mitigated, service normalized","Degraded Performance incident (Low) affecting Northwest region, Hardware Failure identified, resolved"
2025-11-02 18:18:01.404250,INC-00001215,CELL-000072,ENB-00141,Medium,Capacity Congestion,907,26.237405437821426,53.52476642376888,Power Failure,Threshold Alert,NOC-NE,Ericsson,South Central,False,"Incident investigation in progress, resolution pending","Ericsson equipment Capacity Congestion on CELL-000072, 907 users affected, resolved via equipment reset"
2025-11-02 19:03:01.404250,INC-00001216,CELL-000064,ENB-00008,High,Transport Issue,405,30.39441878756601,12.581620197826167,Unknown,Automated Health Check,NOC-NW,Nokia,Pacific,True,"Remote traffic rerouting performed by NOC-NW, cell service restored after 13 minutes","Transport Issue on cell CELL-000064 affecting 405 subscribers, High severity, detected via Automated Health Check"
2025-11-02 19:48:01.404250,INC-00001217,CELL-000044,ENB-00083,Medium,Capacity Congestion,428,1.1315733398618266,50.27338043532414,Power Failure,Vendor Alarm,NOC-SE,Samsung,Atlantic,False,"Incident investigation in progress, resolution pending","Medium incident: Capacity Congestion in Atlantic, root cause Power Failure, MTTD 1.1min MTTR 50.3min"
2025-11-02 20:33:01.404250,INC-00001218,CELL-000008,ENB-00091,Medium,Equipment Alarm,727,17.387280222578973,28.53568695703689,Unknown,NOC Monitoring,NOC-PA,Ericsson,North Central,True,"Automated recovery procedure executed, configuration rollback applied, monitoring for recurrence","Cell site CELL-000008 experiencing Equipment Alarm, 727 subscribers impacted, NOC Monitoring detection method"
2025-11-02 21:18:01.404250,INC-00001219,CELL-000007,ENB-00144,Medium,Cell Outage,908,5.254448535512432,95.79573836574937,Hardware Failure,Threshold Alert,NOC-GU,Nokia,Southwest,True,"NOC-GU performed equipment reset, root cause Hardware Failure mitigated, service normalized","Cell Outage incident (Medium) affecting Southwest region, Hardware Failure identified, resolved"
2025-11-02 22:03:01.404250,INC-00001220,CELL-000006,ENB-00130,Medium,Capacity Congestion,1245,2.649151636292715,65.1045404253754,Environmental,ML Anomaly Detection,NOC-SE,Ericsson,Southwest,True,"Vendor support engaged, alarm clearance implemented, Environmental resolved permanently","Ericsson equipment Capacity Congestion on CELL-000006, 1245 users affected, resolved via equipment reset"
2025-11-02 22:48:01.404250,INC-00001221,CELL-000150,ENB-00030,High,Equipment Alarm,131,14.540782257188743,164.39000573969747,Capacity Limit,ML Anomaly Detection,NOC-SE,Ericsson,Northwest,True,"Remote capacity upgrade performed by NOC-SE, cell service restored after 164 minutes","Equipment Alarm on cell CELL-000150 affecting 131 subscribers, High severity, detected via ML Anomaly Detection"
2025-11-02 23:33:01.404250,INC-00001222,CELL-000111,ENB-00129,High,Handover Failure,1263,15.97509624771174,99.45590046316617,Vendor Issue,NOC Monitoring,NOC-W,Ericsson,Pacific,True,"On-site technician dispatched, traffic rerouting completed, Vendor Issue addressed","High incident: Handover Failure in Pacific, root cause Vendor Issue, MTTD 16.0min MTTR 99.5min"
2025-11-03 00:18:01.404250,INC-00001223,CELL-000041,ENB-00145,Medium,Cell Outage,780,31.215658018865835,138.1340734306807,Capacity Limit,Threshold Alert,NOC-GU,Nokia,Southwest,True,"Automated recovery procedure executed, hardware replacement applied, monitoring for recurrence","Cell site CELL-000041 experiencing Cell Outage, 780 subscribers impacted, Threshold Alert detection method"
2025-11-03 01:03:01.404250,INC-00001224,CELL-000087,ENB-00089,High,Handover Failure,1147,2.3808419279076762,90.79786730801007,Environmental,Threshold Alert,NOC-MT,Samsung,Great Lakes,True,"NOC-MT performed hardware replacement, root cause Environmental mitigated, service normalized","Handover Failure incident (High) affecting Great Lakes region, Environmental identified, resolved"
2025-11-03 01:48:01.404250,INC-00001225,CELL-000071,ENB-00136,Medium,Degraded Performance,1389,19.85311628450375,123.80108218000645,Environmental,Threshold Alert,NOC-NC,Ericsson,Atlantic,True,"Vendor support engaged, software patch implemented, Environmental resolved permanently","Ericsson equipment Degraded Performance on CELL-000071, 1389 users affected, resolved via software patch"
