content_id,title,description,content_type,genre,subgenres,themes,narrative_complexity,tone,release_year,runtime_minutes,rating,cast,director,studio,availability
CONTENT-001633,The Lost Chronicles,A compelling thriller that explores themes of generational conflict with gripping storytelling and layered characters,Series,Thriller,"Crime,Political","Revenge quest,Love triangle,Good vs evil",Moderate,Intense,2024,60,PG-13,"Emily Johnson,Sarah Williams,Emily Garcia,Emily Williams,David Johnson",Robert Johnson,Netflix Studios,On-demand
CONTENT-001634, First Legacy,A compelling adventure that explores themes of generational conflict with heartfelt storytelling and complex characters,Movie,Adventure,Contemporary,"Corporate intrigue,Mental health,Coming of age",Moderate,Serious,2015,90,G,"Jennifer Williams,David Brown,Emily Garcia,James Miller",Lisa Johnson,Apple TV+,On-demand
CONTENT-001635,The Lost City,A compelling documentary that explores themes of betrayal with heartfelt storytelling and dynamic characters,Movie,Documentary,General,"Friendship bonds,Time travel,Family dynamics",Complex,Uplifting,2020,60,PG,"Emily Brown,James Miller,Sarah Brown,Robert Brown,Jennifer Davis",Lisa Jones,Netflix Studios,On-demand
CONTENT-001636,The First Destiny,A compelling family that explores themes of betrayal with nuanced storytelling and memorable characters,Sports,Family,General,"Political power,Post-apocalyptic",Very Complex,Gritty,2023,60,PG,"Robert Johnson,Robert Miller,Emily Smith,Emily Garcia,Emily Williams",Sarah Williams,NBC Universal,Premium
CONTENT-001637,An Rising Destiny,A compelling documentary that explores themes of addiction recovery with intense storytelling and dynamic characters,Special,Documentary,Contemporary,"Redemption arc,Political power",Simple,Dark,2019,90,TV-14,"Lisa Brown,David Brown,James Garcia,Lisa Davis,James Brown",David Brown,Universal,Live
CONTENT-001638, Final Empire,A compelling crime that explores themes of identity crisis with powerful storytelling and complex characters,Movie,Crime,Contemporary,"Class struggle,Survival,Revenge quest,Betrayal",Moderate,Uplifting,2023,45,PG,"Lisa Williams,Jennifer Williams,James Johnson,David Smith,Jennifer Garcia",Emily Jones,HBO Max,On-demand
CONTENT-001639, Last City,A compelling fantasy that explores themes of revenge quest with gripping storytelling and memorable characters,Movie,Fantasy,General,"Friendship bonds,Social justice,Betrayal",Complex,Serious,2016,45,PG-13,"Michael Jones,Michael Miller,Sarah Smith",Michael Jones,Sony,On-demand
CONTENT-001640, Dark Destiny,A compelling fantasy that explores themes of artificial intelligence with gripping storytelling and layered characters,Special,Fantasy,General,"Good vs evil,Social justice,Post-apocalyptic",Complex,Whimsical,2021,60,G,"Lisa Miller,Michael Williams,Michael Jones",Robert Smith,Warner Bros,Basic
CONTENT-001641,An Last Legacy,A compelling mystery that explores themes of generational conflict with intense storytelling and layered characters,Series,Mystery,Contemporary,"Identity crisis,Time travel",Very Complex,Gritty,2015,45,G,"Lisa Smith,Michael Jones,Robert Brown",Emily Johnson,Netflix Studios,On-demand
CONTENT-001642,An Final Legacy,A compelling scifi that explores themes of identity crisis with gripping storytelling and dynamic characters,Movie,SciFi,"Dystopian,Time travel","Time travel,Revenge quest,Redemption arc,Good vs evil",Very Complex,Gritty,2022,45,PG-13,"James Williams,Robert Williams,Jennifer Brown,David Smith,Robert Smith",David Smith,Paramount,Live
CONTENT-001643,The Fallen Legacy,A compelling drama that explores themes of generational conflict with nuanced storytelling and layered characters,Movie,Drama,"Psychological,Medical","Post-apocalyptic,Good vs evil",Simple,Light,2020,45,PG,"James Garcia,Michael Brown,James Davis,Robert Brown",David Johnson,Amazon Studios,Live
CONTENT-001644,An Fallen Destiny,A compelling comedy that explores themes of social justice with nuanced storytelling and layered characters,Series,Comedy,"Satire,Sitcom","Parallel universes,Identity crisis,Post-apocalyptic",Very Complex,Serious,2015,90,TV-14,"Michael Johnson,Robert Smith,Robert Brown",James Garcia,Netflix Studios,Basic
CONTENT-001645,The Final Empire,A compelling romance that explores themes of social justice with gripping storytelling and dynamic characters,Movie,Romance,General,"Coming of age,Identity crisis,Social justice",Complex,Gritty,2020,120,TV-14,"Lisa Brown,Michael Johnson,Jennifer Jones,Lisa Miller",James Jones,Universal,Basic
CONTENT-001646,A Final Destiny,A compelling thriller that explores themes of survival with nuanced storytelling and dynamic characters,Movie,Thriller,"Crime,Conspiracy","Revenge quest,Identity crisis",Complex,Gritty,2020,60,G,"Lisa Williams,Michael Johnson,Jennifer Jones",Robert Williams,Apple TV+,On-demand
CONTENT-001647,A Lost Kingdom,A compelling documentary that explores themes of generational conflict with intense storytelling and complex characters,Movie,Documentary,Contemporary,"Friendship bonds,Historical drama",Complex,Uplifting,2019,90,G,"Michael Brown,Sarah Miller,Michael Johnson",Emily Miller,Sony,Basic
CONTENT-001648, Dark Kingdom,A compelling animation that explores themes of survival with heartfelt storytelling and memorable characters,Sports,Animation,Contemporary,"Class struggle,Political power,Artificial intelligence,Family dynamics",Moderate,Light,2023,45,TV-MA,"David Garcia,David Johnson,Sarah Smith",Robert Jones,Paramount,Basic
CONTENT-001649,An First Kingdom,A compelling drama that explores themes of parallel universes with powerful storytelling and complex characters,Movie,Drama,"Historical,Legal","Good vs evil,Social justice,Coming of age,Class struggle",Simple,Light,2021,45,G,"James Davis,David Miller,James Johnson,David Brown",James Williams,Universal,On-demand
CONTENT-001650,A Last Legacy,A compelling thriller that explores themes of betrayal with intense storytelling and layered characters,Series,Thriller,"Psychological,Conspiracy","Family dynamics,Corporate intrigue,Survival",Moderate,Whimsical,2019,45,TV-MA,"Lisa Johnson,Lisa Garcia,Michael Johnson",James Garcia,Paramount,On-demand
CONTENT-001651,The Lost Legacy,A compelling mystery that explores themes of generational conflict with gripping storytelling and complex characters,Movie,Mystery,Contemporary,"Artificial intelligence,Survival,Moral ambiguity",Complex,Uplifting,2022,150,PG-13,"David Brown,Jennifer Garcia,James Williams,Lisa Johnson",Jennifer Smith,Universal,Basic
CONTENT-001652, Dark Empire,A compelling mystery that explores themes of love triangle with intense storytelling and complex characters,Movie,Mystery,General,"Love triangle,Time travel,Good vs evil,Parallel universes",Moderate,Gritty,2015,45,G,"David Davis,David Garcia,James Smith,Lisa Garcia",David Williams,Disney,Basic
CONTENT-001653,A Last Destiny,A compelling mystery that explores themes of parallel universes with powerful storytelling and layered characters,Movie,Mystery,General,"Friendship bonds,Revenge quest,Social justice",Complex,Uplifting,2021,45,TV-14,"Jennifer Brown,James Williams,Sarah Davis,Emily Jones",Emily Williams,Sony,On-demand
CONTENT-001654, Fallen Destiny,A compelling thriller that explores themes of time travel with intense storytelling and dynamic characters,Documentary,Thriller,"Political,Legal","Political power,Identity crisis,Coming of age",Very Complex,Gritty,2022,60,TV-14,"Jennifer Garcia,Sarah Davis,Lisa Smith",David Johnson,Amazon Studios,On-demand
CONTENT-001655, Last Empire,A compelling adventure that explores themes of corporate intrigue with intense storytelling and dynamic characters,Series,Adventure,General,"Artificial intelligence,Coming of age",Complex,Gritty,2018,60,PG,"Michael Garcia,James Brown,Robert Johnson",James Miller,Apple TV+,On-demand
CONTENT-001656, Lost Journey,A compelling family that explores themes of family dynamics with powerful storytelling and complex characters,Movie,Family,Contemporary,"Political power,Artificial intelligence,Post-apocalyptic,Survival",Complex,Serious,2017,45,G,"Jennifer Garcia,Emily Jones,Emily Johnson",David Garcia,NBC Universal,On-demand
CONTENT-001657,A Hidden Chronicles,A compelling comedy that explores themes of revenge quest with intense storytelling and memorable characters,Movie,Comedy,"Sitcom,Romantic","Historical drama,Good vs evil,Identity crisis",Complex,Gritty,2018,120,PG-13,"David Jones,David Garcia,Jennifer Brown",Robert Jones,HBO Max,Live
CONTENT-001658,A Fallen Saga,A compelling romance that explores themes of friendship bonds with heartfelt storytelling and memorable characters,Movie,Romance,General,"Redemption arc,Time travel,Class struggle,Betrayal",Simple,Serious,2020,45,TV-MA,"Lisa Brown,James Johnson,Emily Garcia",James Brown,HBO Max,Premium
CONTENT-001659,A First Empire,A compelling mystery that explores themes of identity crisis with nuanced storytelling and dynamic characters,Series,Mystery,Contemporary,"Good vs evil,Generational conflict",Complex,Uplifting,2016,90,PG-13,"James Brown,Sarah Smith,James Jones",Lisa Jones,Universal,Live
CONTENT-001660,An Fallen Chronicles,A compelling animation that explores themes of family dynamics with heartfelt storytelling and memorable characters,Movie,Animation,General,"Political power,Generational conflict",Simple,Uplifting,2024,45,R,"James Williams,Lisa Brown,James Miller,Emily Jones",Lisa Davis,Disney,On-demand
CONTENT-001661, Hidden Kingdom,A compelling horror that explores themes of addiction recovery with intense storytelling and dynamic characters,Movie,Horror,Contemporary,"Moral ambiguity,Parallel universes,Addiction recovery",Very Complex,Gritty,2024,150,PG,"Sarah Johnson,Robert Brown,David Miller,Jennifer Jones,Michael Williams",Jennifer Brown,Sony,Live
CONTENT-001662,The Hidden Journey,A compelling adventure that explores themes of social justice with nuanced storytelling and layered characters,Series,Adventure,General,"Betrayal,Love triangle,Time travel",Very Complex,Light,2022,60,TV-14,"Robert Davis,Sarah Davis,James Garcia",Emily Garcia,Amazon Studios,Premium
CONTENT-001663,A First Journey,A compelling mystery that explores themes of betrayal with nuanced storytelling and complex characters,Movie,Mystery,Contemporary,"Addiction recovery,Time travel,Revenge quest,Historical drama",Simple,Intense,2015,90,PG-13,"Robert Jones,Robert Williams,Robert Miller,Robert Brown",Sarah Garcia,Universal,Live
CONTENT-001664,The Rising Empire,A compelling action that explores themes of generational conflict with gripping storytelling and dynamic characters,Documentary,Action,"Superhero,Military","Artificial intelligence,Moral ambiguity,Love triangle,Betrayal",Simple,Whimsical,2020,150,TV-MA,"James Garcia,Michael Jones,Michael Brown",Sarah Davis,Universal,Live
CONTENT-001665,An Hidden Empire,A compelling horror that explores themes of love triangle with heartfelt storytelling and dynamic characters,Documentary,Horror,General,"Redemption arc,Corporate intrigue",Complex,Gritty,2021,45,R,"Sarah Davis,James Miller,James Jones,Robert Smith",Michael Johnson,Warner Bros,On-demand
CONTENT-001666,An Dark Chronicles,A compelling scifi that explores themes of generational conflict with intense storytelling and complex characters,Movie,SciFi,"Time travel,Hard sci-fi","Revenge quest,Corporate intrigue",Moderate,Light,2018,60,TV-MA,"James Johnson,Emily Williams,Robert Jones,Sarah Brown",Sarah Johnson,Warner Bros,On-demand
CONTENT-001667, Rising Destiny,A compelling animation that explores themes of addiction recovery with intense storytelling and complex characters,Movie,Animation,Contemporary,"Historical drama,Time travel,Family dynamics",Complex,Serious,2024,60,TV-MA,"Jennifer Brown,James Davis,Sarah Smith,Michael Smith",Lisa Miller,Apple TV+,Premium
CONTENT-001668,An First City,A compelling drama that explores themes of survival with nuanced storytelling and layered characters,Special,Drama,"Legal,Psychological","Generational conflict,Revenge quest,Love triangle,Good vs evil",Simple,Dark,2015,45,R,"Lisa Williams,Emily Smith,Lisa Johnson,James Jones,Sarah Miller",Jennifer Johnson,Warner Bros,Premium
CONTENT-001669, Fallen Legacy,A compelling action that explores themes of addiction recovery with powerful storytelling and complex characters,Series,Action,"Military,Heist","Moral ambiguity,Social justice,Friendship bonds",Simple,Serious,2017,120,PG,"Lisa Brown,James Williams,Sarah Brown",Sarah Jones,Warner Bros,Live
CONTENT-001670, Rising Legacy,A compelling comedy that explores themes of moral ambiguity with powerful storytelling and complex characters,Movie,Comedy,"Romantic,Sitcom","Moral ambiguity,Mental health,Identity crisis,Corporate intrigue",Complex,Whimsical,2020,120,TV-14,"Michael Davis,Robert Miller,David Johnson,Michael Brown,Robert Miller",Michael Garcia,Warner Bros,Basic
CONTENT-001671, Last Kingdom,A compelling drama that explores themes of family dynamics with heartfelt storytelling and memorable characters,Movie,Drama,"Historical,Legal","Redemption arc,Love triangle,Family dynamics,Time travel",Very Complex,Dark,2023,120,R,"Emily Garcia,Emily Miller,Robert Williams",Sarah Williams,Amazon Studios,Premium
CONTENT-001672, Lost Journey,A compelling crime that explores themes of moral ambiguity with gripping storytelling and dynamic characters,Movie,Crime,General,"Redemption arc,Revenge quest,Family dynamics,Social justice",Moderate,Serious,2017,90,PG-13,"Jennifer Jones,David Miller,Emily Jones,Robert Johnson",Emily Garcia,Disney,On-demand
CONTENT-001673,The First Saga,A compelling documentary that explores themes of historical drama with powerful storytelling and complex characters,Movie,Documentary,Contemporary,"Identity crisis,Political power",Moderate,Uplifting,2015,60,PG,"Jennifer Miller,James Miller,Emily Brown,Sarah Miller,Michael Brown",Emily Williams,Amazon Studios,On-demand
CONTENT-001674,The Rising Destiny,A compelling fantasy that explores themes of revenge quest with intense storytelling and dynamic characters,Movie,Fantasy,General,"Survival,Betrayal,Historical drama",Simple,Serious,2016,90,PG,"Lisa Jones,Jennifer Garcia,Emily Williams,Jennifer Williams,Lisa Smith",David Williams,Amazon Studios,On-demand
CONTENT-001675,A Dark Saga,A compelling mystery that explores themes of good vs evil with powerful storytelling and complex characters,Series,Mystery,General,"Post-apocalyptic,Class struggle,Coming of age,Mental health",Moderate,Uplifting,2017,60,TV-MA,"Sarah Garcia,James Brown,Jennifer Brown",James Jones,Paramount,Premium
