@timestamp,event_id,event_title,event_description,alert_message,node_id,node_role,cluster_id,network_region,severity,event_type,consensus_state,affected_peers,score
2025-12-22 18:48:25.497579,EVT-861D5FFBE3,Split Brain - MME-05 - EAST,Split-brain event on CLUSTER-EAST-2: node MME-05 in EAST cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in EAST requires immediate operator intervention.,MME-05,MME-PRIMARY,CLUSTER-EAST-2,EAST,HIGH,SPLIT-BRAIN,LEADER,1,18.53
2026-01-21 19:56:26.497579,EVT-EC7B7576DC,Hss Sync Failure - HSS-03 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node HSS-03 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-03,PGW,CLUSTER-EAST-2,NORTH,HIGH,HSS-SYNC-FAILURE,SPLIT,3,66.15
2026-01-28 20:03:32.497579,EVT-2ED3DC387D,Split Brain - HSS-01 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node HSS-01 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-01,SGW,CLUSTER-EAST-2,CENTRAL,HIGH,SPLIT-BRAIN,CANDIDATE,2,85.31
2025-12-27 05:37:38.497579,EVT-1FA1EEA27F,Auth Failure Burst - HSS-01 - EAST,Mass authentication failure burst detected on CLUSTER-WEST-2 in EAST. Node HSS-01 logging elevated HSS reject rate over past 15 minutes.,ALERT: Mass auth failure detected on CLUSTER-WEST-2 in EAST. Check HSS health and S6a connectivity.,HSS-01,MME-SECONDARY,CLUSTER-WEST-2,EAST,MEDIUM,AUTH-FAILURE-BURST,SPLIT,2,13.14
2026-01-04 19:17:07.497579,EVT-F43F87648F,Ss7 Attack - MME-02 - CENTRAL,SS7 security alert: node MME-02 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on MME-02 in CENTRAL. Engage security team immediately.,MME-02,MME-SECONDARY,CLUSTER-WEST-1,CENTRAL,MEDIUM,SS7-ATTACK,FOLLOWER,2,27.39
2026-01-04 21:21:09.497579,EVT-0876C7B20E,Ss7 Attack - MME-06 - CENTRAL,Rogue SS7 signaling detected targeting MME-06 on CLUSTER-WEST-1 in CENTRAL. Possible subscriber tracking or interception attempt.,ALERT: SS7 security attack suspected on MME-06 in CENTRAL. Engage security team immediately.,MME-06,MME-SECONDARY,CLUSTER-WEST-1,CENTRAL,MEDIUM,SS7-ATTACK,LEADER,1,54.58
2026-01-21 23:53:14.497579,EVT-EC0D4AE9AC,Hss Sync Failure - HSS-04 - NORTH,HSS database synchronization failure on CLUSTER-EAST-2 in NORTH. Node HSS-04 reporting inconsistent subscriber profile data.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-04,MME-PRIMARY,CLUSTER-EAST-2,NORTH,CRITICAL,HSS-SYNC-FAILURE,LEADER,5,71.75
2025-12-29 14:58:34.497579,EVT-A258C1B04D,Auth Failure Burst - MME-01 - WEST,Mass authentication failure burst detected on CLUSTER-WEST-2 in WEST. Node MME-01 logging elevated HSS reject rate over past 15 minutes.,ALERT: Mass auth failure detected on CLUSTER-WEST-2 in WEST. Check HSS health and S6a connectivity.,MME-01,HSS-PRIMARY,CLUSTER-WEST-2,WEST,INFO,AUTH-FAILURE-BURST,FOLLOWER,4,27.28
2026-01-28 18:04:36.497579,EVT-0BB7B570BF,Split Brain - HSS-04 - CENTRAL,Core cluster CLUSTER-EAST-2 detected split-brain condition; nodes HSS-04 and peer lost quorum consensus in region CENTRAL. Automatic failover initiated.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-04,HSS-SECONDARY,CLUSTER-EAST-2,CENTRAL,HIGH,SPLIT-BRAIN,CANDIDATE,0,85.32
2026-01-04 19:43:31.497579,EVT-51176B4B1A,Ss7 Attack - MME-04 - CENTRAL,Rogue SS7 signaling detected targeting MME-04 on CLUSTER-WEST-1 in CENTRAL. Possible subscriber tracking or interception attempt.,ALERT: SS7 security attack suspected on MME-04 in CENTRAL. Engage security team immediately.,MME-04,MME-PRIMARY,CLUSTER-WEST-1,CENTRAL,CRITICAL,SS7-ATTACK,FOLLOWER,3,38.71
2026-01-31 15:32:02.497579,EVT-2708D2351F,Auth Failure Burst - HSS-01 - WEST,HSS returning repeated authentication failures for subscribers homed on HSS-01 in WEST. Cluster CLUSTER-WEST-1 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,HSS-01,MME-SECONDARY,CLUSTER-WEST-1,WEST,CRITICAL,AUTH-FAILURE-BURST,CANDIDATE,1,79.95
2026-01-08 19:43:54.497579,EVT-BDF214223A,Ss7 Attack - HSS-05 - WEST,Rogue SS7 signaling detected targeting HSS-05 on CLUSTER-WEST-1 in WEST. Possible subscriber tracking or interception attempt.,ALERT: SS7 security attack suspected on HSS-05 in WEST. Engage security team immediately.,HSS-05,MME-SECONDARY,CLUSTER-WEST-1,WEST,MEDIUM,SS7-ATTACK,LEADER,4,17.46
2026-01-28 20:12:01.497579,EVT-E078B33F62,Split Brain - MME-08 - CENTRAL,Split-brain event on CLUSTER-EAST-2: node MME-08 in CENTRAL cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-08,MME-SECONDARY,CLUSTER-EAST-2,CENTRAL,CRITICAL,SPLIT-BRAIN,CANDIDATE,1,76.79
2026-01-18 09:25:53.497579,EVT-B08A3AAF86,Rogue Access - HSS-03 - SOUTH,Rogue network access attempt detected at HSS-03 in SOUTH. Cluster CLUSTER-WEST-2 blocking unauthorized PLMN attach request.,ALERT: Rogue access attempt on CLUSTER-WEST-2 in SOUTH. Review firewall and roaming policy.,HSS-03,MME-SECONDARY,CLUSTER-WEST-2,SOUTH,LOW,ROGUE-ACCESS,FOLLOWER,3,40.72
2026-01-03 09:05:51.497579,EVT-3DFC229459,Normal Operation - MME-02 - CENTRAL,"Scheduled maintenance window completed on MME-02 in CLUSTER-WEST-2, CENTRAL. All services restored.",INFO: No active alerts for MME-02 in CLUSTER-WEST-2 (CENTRAL). System nominal.,MME-02,HSS-SECONDARY,CLUSTER-WEST-2,CENTRAL,MEDIUM,NORMAL-OPERATION,UNKNOWN,2,6.83
2025-12-26 23:12:02.497579,EVT-278CD5D40C,Normal Operation - MME-06 - WEST,Node MME-06 in CLUSTER-WEST-1 (WEST) operating within normal parameters. All health checks passing.,INFO: No active alerts for MME-06 in CLUSTER-WEST-1 (WEST). System nominal.,MME-06,MME-PRIMARY,CLUSTER-WEST-1,WEST,MEDIUM,NORMAL-OPERATION,LEADER,4,32.5
2026-02-04 23:20:12.497579,EVT-9242E584E5,Normal Operation - MME-07 - NORTH,"Routine status update from MME-07 in NORTH: cluster CLUSTER-EAST-2 nominal, no active alarms.",INFO: No active alerts for MME-07 in CLUSTER-EAST-2 (NORTH). System nominal.,MME-07,MME-PRIMARY,CLUSTER-EAST-2,NORTH,MEDIUM,NORMAL-OPERATION,LEADER,5,19.36
2025-12-12 14:24:01.497579,EVT-AD777087D6,Mme Crash - MME-06 - CENTRAL,"Process restart detected on MME-06 in CLUSTER-EAST-1, CENTRAL. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-06 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-06,MME-PRIMARY,CLUSTER-EAST-1,CENTRAL,CRITICAL,MME-CRASH,FOLLOWER,1,41.24
2026-02-11 02:39:07.497579,EVT-825D2D8D65,Auth Failure Burst - HSS-03 - CENTRAL,HSS returning repeated authentication failures for subscribers homed on HSS-03 in CENTRAL. Cluster CLUSTER-WEST-1 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in CENTRAL. Check HSS health and S6a connectivity.,HSS-03,MME-PRIMARY,CLUSTER-WEST-1,CENTRAL,CRITICAL,AUTH-FAILURE-BURST,FOLLOWER,3,24.02
2025-12-12 19:16:45.497579,EVT-266371685A,Mme Crash - HSS-05 - CENTRAL,Node HSS-05 on CLUSTER-EAST-1 in CENTRAL entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-05 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,HSS-05,PGW,CLUSTER-EAST-1,CENTRAL,HIGH,MME-CRASH,LEADER,0,86.34
2026-01-31 15:05:01.497579,EVT-2D8004C296,Auth Failure Burst - MME-08 - WEST,Authentication failure spike on CLUSTER-WEST-1: node MME-08 in WEST recording abnormal EAP-AKA failure rate. Possible HSS sync issue.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-08,MME-SECONDARY,CLUSTER-WEST-1,WEST,HIGH,AUTH-FAILURE-BURST,FOLLOWER,2,77.52
2026-01-19 21:45:54.497579,EVT-C034BE3841,Hss Sync Failure - HSS-04 - WEST,Replication lag detected between HSS nodes on CLUSTER-EAST-1 in WEST. Node HSS-04 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-1 in WEST. Authentication service may be degraded.,HSS-04,SGW,CLUSTER-EAST-1,WEST,MEDIUM,HSS-SYNC-FAILURE,CANDIDATE,0,16.56
2025-12-22 23:45:14.497579,EVT-BEC2BF8C00,Mme Crash - HSS-01 - SOUTH,Node HSS-01 on CLUSTER-WEST-2 in SOUTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-01 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,HSS-01,MME-SECONDARY,CLUSTER-WEST-2,SOUTH,HIGH,MME-CRASH,LEADER,2,96.62
2025-12-20 17:46:36.497579,EVT-8C6E667745,Mme Crash - HSS-03 - NORTH,MME node HSS-03 in cluster CLUSTER-EAST-2 (NORTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on HSS-03 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,HSS-03,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,HIGH,MME-CRASH,CANDIDATE,3,36.83
2026-01-15 08:09:45.497579,EVT-8B23BA0FF8,Mme Crash - HSS-01 - WEST,Node HSS-01 on CLUSTER-WEST-1 in WEST entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-01 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-01,PGW,CLUSTER-WEST-1,WEST,MEDIUM,MME-CRASH,FOLLOWER,3,61.36
2026-01-15 13:05:38.497579,EVT-501DFB528C,Mme Crash - HSS-04 - WEST,MME node HSS-04 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on HSS-04 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-04,PGW,CLUSTER-WEST-1,WEST,CRITICAL,MME-CRASH,SPLIT,2,39.08
2026-01-15 11:26:03.497579,EVT-63115B2A82,Mme Crash - HSS-03 - WEST,MME node HSS-03 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on HSS-03 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-03,SGW,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,FOLLOWER,3,82.0
2025-12-23 00:59:19.497579,EVT-7CF602D00A,Mme Crash - HSS-01 - SOUTH,Node HSS-01 on CLUSTER-WEST-2 in SOUTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-01 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,HSS-01,MME-SECONDARY,CLUSTER-WEST-2,SOUTH,MEDIUM,MME-CRASH,SPLIT,1,46.13
2026-01-04 19:28:57.497579,EVT-BC9E6110E9,Ss7 Attack - MME-07 - CENTRAL,Suspected SS7 MAP attack detected on MME-07 in CENTRAL. Cluster CLUSTER-WEST-1 logging abnormal MAP-SendRoutingInfo flood from foreign PLMN.,ALERT: SS7 security attack suspected on MME-07 in CENTRAL. Engage security team immediately.,MME-07,MME-PRIMARY,CLUSTER-WEST-1,CENTRAL,CRITICAL,SS7-ATTACK,FOLLOWER,5,54.51
2025-12-22 23:33:33.497579,EVT-76C3852D97,Mme Crash - HSS-03 - SOUTH,MME node HSS-03 in cluster CLUSTER-WEST-2 (SOUTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on HSS-03 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,HSS-03,SGW,CLUSTER-WEST-2,SOUTH,HIGH,MME-CRASH,LEADER,2,37.68
2026-02-08 20:39:23.497579,EVT-49EFB3A861,Signaling Storm - MME-01 - SOUTH,"Signaling storm detected on CLUSTER-WEST-1 in SOUTH: node MME-01 receiving 28312 messages/min, exceeding capacity threshold.",ALERT: Signaling storm threshold exceeded on MME-01 in SOUTH. Traffic throttling engaged.,MME-01,PGW,CLUSTER-WEST-1,SOUTH,LOW,SIGNALING-STORM,LEADER,2,52.92
2026-01-04 21:25:00.497579,EVT-E4EAA8D963,Ss7 Attack - HSS-01 - CENTRAL,Rogue SS7 signaling detected targeting HSS-01 on CLUSTER-WEST-1 in CENTRAL. Possible subscriber tracking or interception attempt.,ALERT: SS7 security attack suspected on HSS-01 in CENTRAL. Engage security team immediately.,HSS-01,MME-SECONDARY,CLUSTER-WEST-1,CENTRAL,CRITICAL,SS7-ATTACK,FOLLOWER,1,82.69
2026-01-04 21:38:24.497579,EVT-56920C4DEF,Ss7 Attack - MME-05 - CENTRAL,SS7 security alert: node MME-05 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on MME-05 in CENTRAL. Engage security team immediately.,MME-05,PGW,CLUSTER-WEST-1,CENTRAL,MEDIUM,SS7-ATTACK,FOLLOWER,1,60.52
2026-01-15 12:26:42.497579,EVT-E44A199AC7,Mme Crash - MME-04 - WEST,"Process restart detected on MME-04 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-04 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-04,SGW,CLUSTER-WEST-1,WEST,LOW,MME-CRASH,FOLLOWER,5,84.07
2025-12-23 01:31:40.497579,EVT-DF9154A99C,Mme Crash - HSS-06 - SOUTH,Node HSS-06 on CLUSTER-WEST-2 in SOUTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-06 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,HSS-06,SGW,CLUSTER-WEST-2,SOUTH,HIGH,MME-CRASH,FOLLOWER,5,74.11
2025-12-20 20:12:00.497579,EVT-541E671B1C,Mme Crash - MME-01 - NORTH,Node MME-01 on CLUSTER-EAST-2 in NORTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-01 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-01,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,CRITICAL,MME-CRASH,SPLIT,5,60.73
2026-01-22 00:29:17.497579,EVT-3EF2BEF3A1,Hss Sync Failure - MME-02 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node MME-02 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-02,MME-PRIMARY,CLUSTER-EAST-2,NORTH,LOW,HSS-SYNC-FAILURE,LEADER,3,38.57
2026-02-19 09:15:30.497579,EVT-E0A9AB2B84,Resource Exhaustion - MME-08 - NORTH,"File descriptor exhaustion on MME-08 in CLUSTER-WEST-2, NORTH. S1AP connections being refused due to OS resource limits.",ALERT: Resource exhaustion on MME-08 in CLUSTER-WEST-2 (NORTH). Capacity intervention required.,MME-08,HSS-SECONDARY,CLUSTER-WEST-2,NORTH,LOW,RESOURCE-EXHAUSTION,CANDIDATE,0,22.52
2025-12-31 17:28:33.497579,EVT-E3E67CCBE3,Paging Overload - HSS-02 - EAST,"Paging overload on HSS-02 in CLUSTER-WEST-2 (EAST): paging queue depth exceeding threshold, causing delayed UE reachability.",ALERT: Paging overload on HSS-02 in EAST. Reduce paging load or increase capacity.,HSS-02,PGW,CLUSTER-WEST-2,EAST,HIGH,PAGING-OVERLOAD,FOLLOWER,0,16.68
2026-01-15 12:24:58.497579,EVT-BB894FCB5B,Mme Crash - MME-08 - WEST,"Process restart detected on MME-08 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-08 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-08,MME-SECONDARY,CLUSTER-WEST-1,WEST,LOW,MME-CRASH,CANDIDATE,3,48.12
2026-01-28 19:23:56.497579,EVT-3B153BBCE2,Split Brain - HSS-02 - CENTRAL,Split-brain event on CLUSTER-EAST-2: node HSS-02 in CENTRAL cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-02,MME-PRIMARY,CLUSTER-EAST-2,CENTRAL,MEDIUM,SPLIT-BRAIN,SPLIT,5,58.06
2025-12-12 20:16:52.497579,EVT-62022FDF5F,Mme Crash - HSS-06 - CENTRAL,"Process restart detected on HSS-06 in CLUSTER-EAST-1, CENTRAL. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-06 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,HSS-06,HSS-PRIMARY,CLUSTER-EAST-1,CENTRAL,HIGH,MME-CRASH,FOLLOWER,3,88.36
2026-01-17 19:19:08.497579,EVT-E846BAA54C,Bearer Failure - HSS-06 - WEST,Bearer setup failure spike on HSS-06 in CLUSTER-CENTRAL-1 (WEST). GTP-C create session response rate declining sharply.,ALERT: Bearer failure rate elevated on HSS-06 in CLUSTER-CENTRAL-1 (WEST). Check SGW and PGW status.,HSS-06,HSS-SECONDARY,CLUSTER-CENTRAL-1,WEST,HIGH,BEARER-FAILURE,FOLLOWER,3,48.62
2026-02-08 18:45:33.497579,EVT-745F30797D,Ss7 Attack - HSS-03 - NORTH,SS7 security alert: node HSS-03 in CLUSTER-EAST-2 (NORTH) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on HSS-03 in NORTH. Engage security team immediately.,HSS-03,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,INFO,SS7-ATTACK,UNKNOWN,5,31.3
2026-01-31 15:09:43.497579,EVT-E11F2F87C7,Auth Failure Burst - MME-04 - WEST,Authentication failure spike on CLUSTER-WEST-1: node MME-04 in WEST recording abnormal EAP-AKA failure rate. Possible HSS sync issue.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-04,PGW,CLUSTER-WEST-1,WEST,MEDIUM,AUTH-FAILURE-BURST,FOLLOWER,2,73.17
2026-01-28 16:53:29.497579,EVT-FCA62BE60A,Split Brain - MME-01 - CENTRAL,Core cluster CLUSTER-EAST-2 detected split-brain condition; nodes MME-01 and peer lost quorum consensus in region CENTRAL. Automatic failover initiated.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-01,HSS-PRIMARY,CLUSTER-EAST-2,CENTRAL,CRITICAL,SPLIT-BRAIN,FOLLOWER,3,86.79
2026-01-16 21:39:34.497579,EVT-4A43BCE1A2,Resource Exhaustion - MME-02 - NORTH,"Resource exhaustion on MME-02 in CLUSTER-EAST-2 (NORTH): CPU at critical threshold, NAS processing queue backing up.",ALERT: Resource exhaustion on MME-02 in CLUSTER-EAST-2 (NORTH). Capacity intervention required.,MME-02,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,MEDIUM,RESOURCE-EXHAUSTION,LEADER,3,46.07
2025-12-16 01:39:47.497579,EVT-0244505774,Normal Operation - MME-04 - WEST,Node MME-04 in CLUSTER-WEST-1 (WEST) operating within normal parameters. All health checks passing.,INFO: No active alerts for MME-04 in CLUSTER-WEST-1 (WEST). System nominal.,MME-04,HSS-PRIMARY,CLUSTER-WEST-1,WEST,INFO,NORMAL-OPERATION,FOLLOWER,5,19.66
2026-01-21 23:27:40.497579,EVT-66BAE09452,Hss Sync Failure - HSS-05 - NORTH,HSS database synchronization failure on CLUSTER-EAST-2 in NORTH. Node HSS-05 reporting inconsistent subscriber profile data.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-05,PGW,CLUSTER-EAST-2,NORTH,HIGH,HSS-SYNC-FAILURE,SPLIT,0,53.53
2025-12-12 17:36:09.497579,EVT-12D5A49F53,Mme Crash - MME-04 - CENTRAL,MME node MME-04 in cluster CLUSTER-EAST-1 (CENTRAL) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-04 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-04,PGW,CLUSTER-EAST-1,CENTRAL,CRITICAL,MME-CRASH,LEADER,5,50.79
2026-01-31 15:08:41.497579,EVT-B7660D4665,Auth Failure Burst - HSS-01 - WEST,HSS returning repeated authentication failures for subscribers homed on HSS-01 in WEST. Cluster CLUSTER-WEST-1 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,HSS-01,PGW,CLUSTER-WEST-1,WEST,HIGH,AUTH-FAILURE-BURST,FOLLOWER,5,69.49
2026-02-07 14:55:31.497579,EVT-28803C7B10,Rogue Access - MME-02 - EAST,Unauthorized roaming attempt flagged on CLUSTER-EAST-1 in EAST. Node MME-02 rejecting attach from unrecognized IMSI range.,ALERT: Rogue access attempt on CLUSTER-EAST-1 in EAST. Review firewall and roaming policy.,MME-02,HSS-PRIMARY,CLUSTER-EAST-1,EAST,MEDIUM,ROGUE-ACCESS,FOLLOWER,0,3.93
2025-12-12 14:10:48.497579,EVT-E17A0BF4B6,Mme Crash - MME-08 - CENTRAL,Node MME-08 on CLUSTER-EAST-1 in CENTRAL entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-08 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-08,HSS-SECONDARY,CLUSTER-EAST-1,CENTRAL,HIGH,MME-CRASH,CANDIDATE,2,42.73
2025-12-20 19:44:10.497579,EVT-9FB58A3EEF,Mme Crash - MME-06 - NORTH,"Process restart detected on MME-06 in CLUSTER-EAST-2, NORTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-06 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-06,HSS-SECONDARY,CLUSTER-EAST-2,NORTH,MEDIUM,MME-CRASH,CANDIDATE,0,30.14
2026-02-19 19:51:40.497579,EVT-8238E140BD,Normal Operation - HSS-01 - SOUTH,"Routine status update from HSS-01 in SOUTH: cluster CLUSTER-WEST-1 nominal, no active alarms.",INFO: No active alerts for HSS-01 in CLUSTER-WEST-1 (SOUTH). System nominal.,HSS-01,MME-SECONDARY,CLUSTER-WEST-1,SOUTH,HIGH,NORMAL-OPERATION,LEADER,4,23.32
2026-01-06 09:47:33.497579,EVT-8EDCDFF58C,Split Brain - MME-08 - EAST,Split-brain event on CLUSTER-CENTRAL-1: node MME-08 in EAST cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-CENTRAL-1 in EAST requires immediate operator intervention.,MME-08,PGW,CLUSTER-CENTRAL-1,EAST,MEDIUM,SPLIT-BRAIN,FOLLOWER,4,34.23
2025-12-20 18:58:29.497579,EVT-74A4E4494A,Mme Crash - MME-02 - NORTH,"Process restart detected on MME-02 in CLUSTER-EAST-2, NORTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-02 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-02,PGW,CLUSTER-EAST-2,NORTH,MEDIUM,MME-CRASH,FOLLOWER,1,55.63
