incident_id,conversation_id,user_query,retrieved_doc_ids,expected_doc_ids,failure_reason,debug_time_minutes,resolution_notes,incident_date,resolved
INC000901,CONV00002076,Show me all assets created in the last week,ASSET00000109,"ASSET00000101,ASSET00001040,ASSET00002716",wrong_filter,66,Resolved by adjusting ranking,2025-11-03 20:05:07.853910,True
INC000902,CONV00000507,Find templates used in email campaigns last month,"ASSET00001782,ASSET00001697,ASSET00000910,ASSET00000691","ASSET00001119,ASSET00001796,ASSET00000018,ASSET00002295",empty_results,19,Resolved by adjusting filters,2025-11-03 22:05:07.853910,True
INC000903,CONV00001980,Search for video content related to product launches,"ASSET00002394,ASSET00002461,ASSET00002546,ASSET00001177,ASSET00000983",ASSET00002514,timeout,46,Resolved by adjusting filters,2025-11-04 00:05:07.853910,False
INC000904,CONV00002485,Show approved logos in SVG format,"ASSET00001011,ASSET00000533,ASSET00001302,ASSET00001080","ASSET00001047,ASSET00001664,ASSET00002487,ASSET00002159,ASSET00001876",wrong_filter,37,Resolved by adjusting embedding,2025-11-04 02:05:07.853910,False
INC000905,CONV00001430,Show me recent product images with high engagement,"ASSET00000486,ASSET00001537,ASSET00000056","ASSET00000862,ASSET00000635",empty_results,82,Resolved by adjusting embedding,2025-11-04 04:05:07.853910,True
INC000906,CONV00002109,What assets are pending approval for the finance team,"ASSET00001772,ASSET00000424,ASSET00001161,ASSET00000154","ASSET00002697,ASSET00002783,ASSET00002547",poor_relevance,75,Resolved by adjusting filters,2025-11-04 06:05:07.853910,True
INC000907,CONV00001951,Show me all assets created in the last week,"ASSET00000513,ASSET00000826,ASSET00002222,ASSET00000952,ASSET00001507","ASSET00002542,ASSET00002095,ASSET00002478",missing_context,67,Resolved by adjusting query,2025-11-04 08:05:07.853910,True
INC000908,CONV00000948,Find templates used in email campaigns last month,"ASSET00000576,ASSET00000058","ASSET00002783,ASSET00001293,ASSET00002058,ASSET00002413,ASSET00001150",embedding_mismatch,66,Resolved by adjusting ranking,2025-11-04 10:05:07.853910,True
INC000909,CONV00002023,Show approved logos in SVG format,"ASSET00002405,ASSET00002174,ASSET00002329,ASSET00001747,ASSET00002286","ASSET00000482,ASSET00001557,ASSET00000570,ASSET00002616,ASSET00000342",embedding_mismatch,61,Resolved by adjusting query,2025-11-04 12:05:07.853910,True
INC000910,CONV00000978,Find high-resolution images for print materials,"ASSET00001196,ASSET00001674,ASSET00002991,ASSET00001782","ASSET00000443,ASSET00001452",incorrect_ranking,58,Resolved by adjusting ranking,2025-11-04 14:05:07.853910,True
INC000911,CONV00001809,Search for video content related to product launches,"ASSET00002747,ASSET00001021,ASSET00002048,ASSET00002752,ASSET00001256","ASSET00000098,ASSET00000344,ASSET00000004,ASSET00002162",incorrect_ranking,20,Resolved by adjusting ranking,2025-11-04 16:05:07.853910,True
INC000912,CONV00001157,Show me all assets created in the last week,"ASSET00000476,ASSET00000895,ASSET00002785,ASSET00002512","ASSET00001862,ASSET00000921",timeout,42,Resolved by adjusting filters,2025-11-04 18:05:07.853910,True
INC000913,CONV00001420,Find templates used in email campaigns last month,"ASSET00000414,ASSET00000639,ASSET00000871,ASSET00002214,ASSET00000621",ASSET00002813,missing_context,45,Resolved by adjusting filters,2025-11-04 20:05:07.853910,True
INC000914,CONV00001429,Show me all assets created in the last week,"ASSET00001623,ASSET00000833,ASSET00001766,ASSET00001263,ASSET00001215","ASSET00002478,ASSET00001197,ASSET00002823,ASSET00002851,ASSET00001825",wrong_filter,80,Resolved by adjusting ranking,2025-11-04 22:05:07.853910,True
INC000915,CONV00000496,What assets are pending approval for the finance team,"ASSET00001505,ASSET00001731,ASSET00000105","ASSET00000325,ASSET00000057,ASSET00002896,ASSET00000469,ASSET00000440",embedding_mismatch,66,Resolved by adjusting embedding,2025-11-05 00:05:07.853910,True
INC000916,CONV00000025,Find high-resolution images for print materials,ASSET00000304,"ASSET00000182,ASSET00002033",wrong_filter,42,Resolved by adjusting embedding,2025-11-05 02:05:07.853910,True
INC000917,CONV00000013,Search for video content related to product launches,ASSET00001969,ASSET00002637,incorrect_ranking,81,Resolved by adjusting filters,2025-11-05 04:05:07.853910,False
INC000918,CONV00001720,Find high-resolution images for print materials,ASSET00001017,"ASSET00002483,ASSET00002878",embedding_mismatch,20,Resolved by adjusting embedding,2025-11-05 06:05:07.853910,True
INC000919,CONV00000587,Find high-resolution images for print materials,ASSET00002403,"ASSET00001204,ASSET00000934,ASSET00001822",wrong_filter,20,Resolved by adjusting ranking,2025-11-05 08:05:07.853910,False
INC000920,CONV00001258,Find high-resolution images for print materials,"ASSET00002849,ASSET00000629,ASSET00000475,ASSET00001576","ASSET00001334,ASSET00000174,ASSET00001752,ASSET00001635",empty_results,19,Resolved by adjusting filters,2025-11-05 10:05:07.853910,True
INC000921,CONV00002023,Find all approved marketing assets for our spring campaign,"ASSET00002188,ASSET00001415,ASSET00000289,ASSET00001158,ASSET00001841","ASSET00000279,ASSET00000633,ASSET00000513",embedding_mismatch,87,Resolved by adjusting filters,2025-11-05 12:05:07.853910,False
INC000922,CONV00001029,Search for video content related to product launches,ASSET00001746,ASSET00000549,timeout,46,Resolved by adjusting filters,2025-11-05 14:05:07.853910,True
INC000923,CONV00000232,What brand guidelines exist for social media posts,"ASSET00000806,ASSET00001479,ASSET00002919,ASSET00000081,ASSET00001362","ASSET00002012,ASSET00001544,ASSET00000439",wrong_filter,58,Resolved by adjusting query,2025-11-05 16:05:07.853910,False
INC000924,CONV00002447,Show me recent product images with high engagement,"ASSET00000017,ASSET00000888,ASSET00002329,ASSET00000880,ASSET00001006","ASSET00000602,ASSET00001200,ASSET00000376,ASSET00002041",missing_context,78,Resolved by adjusting query,2025-11-05 18:05:07.853910,True
INC000925,CONV00002041,Find all approved marketing assets for our spring campaign,ASSET00002361,"ASSET00002782,ASSET00000568,ASSET00001018,ASSET00002682",empty_results,72,Resolved by adjusting query,2025-11-05 20:05:07.853910,False
INC000926,CONV00001728,Find all approved marketing assets for our spring campaign,"ASSET00001265,ASSET00001567,ASSET00002194,ASSET00000466,ASSET00001313","ASSET00002848,ASSET00000817,ASSET00000600",timeout,76,Resolved by adjusting embedding,2025-11-05 22:05:07.853910,True
INC000927,CONV00001327,Find all approved marketing assets for our spring campaign,"ASSET00000905,ASSET00001451,ASSET00000583,ASSET00002645",ASSET00000490,timeout,73,Resolved by adjusting query,2025-11-06 00:05:07.853910,True
INC000928,CONV00001372,What brand guidelines exist for social media posts,"ASSET00002597,ASSET00000943","ASSET00000230,ASSET00000398,ASSET00002378,ASSET00001099",embedding_mismatch,34,Resolved by adjusting embedding,2025-11-06 02:05:07.853910,False
INC000929,CONV00001797,Show me all assets created in the last week,"ASSET00000150,ASSET00002861",ASSET00001501,missing_context,37,Resolved by adjusting filters,2025-11-06 04:05:07.853910,True
INC000930,CONV00001167,Find templates used in email campaigns last month,"ASSET00002332,ASSET00002807,ASSET00000226,ASSET00002790,ASSET00002111","ASSET00001036,ASSET00002888",poor_relevance,42,Resolved by adjusting query,2025-11-06 06:05:07.853910,True
INC000931,CONV00002268,Find templates used in email campaigns last month,"ASSET00001042,ASSET00000697,ASSET00002932,ASSET00002194,ASSET00001007",ASSET00001990,embedding_mismatch,30,Resolved by adjusting embedding,2025-11-06 08:05:07.853910,True
INC000932,CONV00002426,Find all approved marketing assets for our spring campaign,"ASSET00001305,ASSET00001264,ASSET00001474,ASSET00002692","ASSET00002643,ASSET00002453,ASSET00000816,ASSET00001863",empty_results,88,Resolved by adjusting embedding,2025-11-06 10:05:07.853910,True
INC000933,CONV00000210,Show approved logos in SVG format,"ASSET00001781,ASSET00000037,ASSET00001343,ASSET00000056",ASSET00002361,wrong_filter,24,Resolved by adjusting ranking,2025-11-06 12:05:07.853910,False
INC000934,CONV00001636,Show me all assets created in the last week,"ASSET00002109,ASSET00002879","ASSET00000171,ASSET00002302,ASSET00000960,ASSET00001231",poor_relevance,28,Resolved by adjusting embedding,2025-11-06 14:05:07.853910,True
INC000935,CONV00001263,What assets are pending approval for the finance team,"ASSET00002056,ASSET00000309,ASSET00000587","ASSET00000049,ASSET00002480",missing_context,73,Resolved by adjusting ranking,2025-11-06 16:05:07.853910,True
INC000936,CONV00000454,Find all approved marketing assets for our spring campaign,"ASSET00000293,ASSET00001138",ASSET00000477,poor_relevance,84,Resolved by adjusting query,2025-11-06 18:05:07.853910,True
INC000937,CONV00000040,Show me recent product images with high engagement,"ASSET00002494,ASSET00002599,ASSET00000228,ASSET00001269,ASSET00000666","ASSET00000737,ASSET00001453,ASSET00002656,ASSET00002567",empty_results,61,Resolved by adjusting embedding,2025-11-06 20:05:07.853910,True
INC000938,CONV00001950,Find all approved marketing assets for our spring campaign,"ASSET00001327,ASSET00002853,ASSET00002736,ASSET00002944",ASSET00001430,empty_results,27,Resolved by adjusting ranking,2025-11-06 22:05:07.853910,True
INC000939,CONV00002037,Show me recent product images with high engagement,"ASSET00001241,ASSET00001085,ASSET00002190,ASSET00001996","ASSET00002766,ASSET00002794,ASSET00000287,ASSET00002005,ASSET00002464",timeout,38,Resolved by adjusting filters,2025-11-07 00:05:07.853910,True
INC000940,CONV00000409,What assets are pending approval for the finance team,ASSET00001405,"ASSET00000760,ASSET00000317,ASSET00002680",poor_relevance,88,Resolved by adjusting query,2025-11-07 02:05:07.853910,False
INC000941,CONV00001208,Find all approved marketing assets for our spring campaign,"ASSET00002762,ASSET00001725",ASSET00001153,missing_context,55,Resolved by adjusting query,2025-11-07 04:05:07.853910,True
INC000942,CONV00002075,Show approved logos in SVG format,ASSET00000028,ASSET00001529,wrong_filter,86,Resolved by adjusting ranking,2025-11-07 06:05:07.853910,True
INC000943,CONV00000558,Search for campaign assets tagged with digital,"ASSET00000595,ASSET00001181,ASSET00001670,ASSET00001357,ASSET00000568","ASSET00002147,ASSET00002878,ASSET00002412,ASSET00002521,ASSET00000810",wrong_filter,30,Resolved by adjusting ranking,2025-11-07 08:05:07.853910,True
INC000944,CONV00002459,Find all approved marketing assets for our spring campaign,"ASSET00002433,ASSET00002504,ASSET00000834,ASSET00001169,ASSET00000852","ASSET00000764,ASSET00002840,ASSET00002070",incorrect_ranking,20,Resolved by adjusting filters,2025-11-07 10:05:07.853910,True
INC000945,CONV00001514,Show approved logos in SVG format,"ASSET00002556,ASSET00001075,ASSET00002695",ASSET00002609,embedding_mismatch,49,Resolved by adjusting filters,2025-11-07 12:05:07.853910,True
INC000946,CONV00000571,What assets are pending approval for the finance team,"ASSET00000040,ASSET00001097,ASSET00002825","ASSET00000572,ASSET00002794,ASSET00002515,ASSET00000457",wrong_filter,40,Resolved by adjusting filters,2025-11-07 14:05:07.853910,True
INC000947,CONV00002089,Find all approved marketing assets for our spring campaign,ASSET00002101,"ASSET00001949,ASSET00001184,ASSET00002088,ASSET00002390",incorrect_ranking,64,Resolved by adjusting query,2025-11-07 16:05:07.853910,True
INC000948,CONV00000925,Search for video content related to product launches,"ASSET00001708,ASSET00000532,ASSET00002972,ASSET00000593","ASSET00002127,ASSET00000345,ASSET00002938,ASSET00001798,ASSET00002151",empty_results,74,Resolved by adjusting filters,2025-11-07 18:05:07.853910,False
INC000949,CONV00001513,Show me recent product images with high engagement,"ASSET00001022,ASSET00000530,ASSET00001065,ASSET00002745,ASSET00001367",ASSET00002449,empty_results,87,Resolved by adjusting query,2025-11-07 20:05:07.853910,True
INC000950,CONV00000739,What assets are pending approval for the finance team,ASSET00002528,ASSET00000446,missing_context,50,Resolved by adjusting filters,2025-11-07 22:05:07.853910,True
INC000951,CONV00000465,Find high-resolution images for print materials,"ASSET00002658,ASSET00001291,ASSET00001860,ASSET00000368","ASSET00000799,ASSET00000353,ASSET00001187",poor_relevance,24,Resolved by adjusting ranking,2025-11-08 00:05:07.853910,True
INC000952,CONV00001698,Search for campaign assets tagged with digital,"ASSET00002673,ASSET00001533,ASSET00002457","ASSET00000572,ASSET00000286,ASSET00000766",timeout,72,Resolved by adjusting filters,2025-11-08 02:05:07.853910,True
INC000953,CONV00000484,Find templates used in email campaigns last month,ASSET00001953,"ASSET00000197,ASSET00002134,ASSET00002235,ASSET00001371,ASSET00001995",empty_results,28,Resolved by adjusting query,2025-11-08 04:05:07.853910,True
INC000954,CONV00002459,Find all approved marketing assets for our spring campaign,"ASSET00002435,ASSET00001384,ASSET00002375,ASSET00000193","ASSET00001121,ASSET00000745,ASSET00001004,ASSET00000680",embedding_mismatch,84,Resolved by adjusting embedding,2025-11-08 06:05:07.853910,True
INC000955,CONV00001853,Find templates used in email campaigns last month,"ASSET00002037,ASSET00002503,ASSET00002062","ASSET00000913,ASSET00000262,ASSET00002059,ASSET00000372,ASSET00002377",missing_context,41,Resolved by adjusting embedding,2025-11-08 08:05:07.853910,True
INC000956,CONV00001687,Show me all assets created in the last week,"ASSET00002821,ASSET00000612,ASSET00000587,ASSET00002097","ASSET00000811,ASSET00000303,ASSET00002028",incorrect_ranking,26,Resolved by adjusting embedding,2025-11-08 10:05:07.853910,True
INC000957,CONV00000080,What assets are pending approval for the finance team,"ASSET00001481,ASSET00001637,ASSET00002233,ASSET00001473,ASSET00000008","ASSET00001432,ASSET00002133,ASSET00001830,ASSET00001014",timeout,83,Resolved by adjusting embedding,2025-11-08 12:05:07.853910,True
INC000958,CONV00002425,What assets are pending approval for the finance team,"ASSET00001631,ASSET00002487,ASSET00000214","ASSET00000852,ASSET00001542,ASSET00002510,ASSET00001861",timeout,24,Resolved by adjusting embedding,2025-11-08 14:05:07.853910,True
INC000959,CONV00001962,Find templates used in email campaigns last month,ASSET00001989,"ASSET00002008,ASSET00001162,ASSET00002855",empty_results,62,Resolved by adjusting embedding,2025-11-08 16:05:07.853910,False
INC000960,CONV00001617,What brand guidelines exist for social media posts,"ASSET00000314,ASSET00002022,ASSET00000052,ASSET00002904","ASSET00000069,ASSET00000927,ASSET00002961,ASSET00001695,ASSET00001485",missing_context,20,Resolved by adjusting query,2025-11-08 18:05:07.853910,True
INC000961,CONV00000477,Search for campaign assets tagged with digital,"ASSET00001660,ASSET00001842,ASSET00002371,ASSET00002456",ASSET00001893,embedding_mismatch,63,Resolved by adjusting ranking,2025-11-08 20:05:07.853910,True
INC000962,CONV00000774,Show approved logos in SVG format,"ASSET00001248,ASSET00001735,ASSET00002084,ASSET00001164","ASSET00000778,ASSET00000388",poor_relevance,33,Resolved by adjusting filters,2025-11-08 22:05:07.853910,True
INC000963,CONV00001778,Show approved logos in SVG format,"ASSET00001284,ASSET00002673","ASSET00000216,ASSET00002493,ASSET00000304",poor_relevance,74,Resolved by adjusting embedding,2025-11-09 00:05:07.853910,True
INC000964,CONV00001296,Show approved logos in SVG format,"ASSET00001764,ASSET00002588,ASSET00000094,ASSET00002010,ASSET00000396","ASSET00000528,ASSET00001749",poor_relevance,85,Resolved by adjusting query,2025-11-09 02:05:07.853910,True
INC000965,CONV00000993,What assets are pending approval for the finance team,ASSET00001060,"ASSET00000395,ASSET00000777,ASSET00002145,ASSET00002402,ASSET00001047",timeout,82,Resolved by adjusting filters,2025-11-09 04:05:07.853910,True
