asset_id,asset_name,asset_description,asset_type,brand_name,customer_account_id,tags,file_format,created_date,last_modified,usage_count,approval_status,content_category
ASSET00002725,Product Demo 2725,Customizable marketing template with brand colors and typography,template,Brand Beta,CUST000064,"brand,campaign,marketing",jpg,2025-11-06 04:18:17.853910,2025-09-27 23:23:48.853910,155,rejected,brand_guidelines
ASSET00002726,Product Shot 2726,Dynamic video advertisement highlighting product value proposition,template,Brand Gamma,CUST000006,"product,social",mp3,2025-07-19 19:06:18.853910,2025-09-16 02:53:10.853910,101,approved,brand_guidelines
ASSET00002727,Campaign Banner 2727,"Complete brand identity guidelines including logos, colors, and usage rules",image,Brand Alpha,CUST000182,"campaign,digital,social",mp3,2025-09-05 13:21:49.853910,2025-10-06 04:15:30.853910,488,approved,social
ASSET00002728,Event Poster 2728,High-resolution brand logo for digital and print use with transparent background,logo,Brand Beta,CUST000184,marketing,svg,2025-08-05 02:23:01.853910,2025-07-18 08:52:28.853910,192,approved,brand_guidelines
ASSET00002729,Social Post 2729,Email header design optimized for various email clients and devices,audio,Brand Alpha,CUST000140,digital,jpg,2025-10-17 05:38:13.853910,2025-10-02 23:13:32.853910,235,approved,campaign
ASSET00002730,Product Demo 2730,Professional product photography showcasing key features and benefits,document,Brand Gamma,CUST000173,"marketing,campaign,product",ai,2025-07-22 18:49:54.853910,2025-11-02 00:55:40.853910,469,approved,brand_guidelines
ASSET00002731,Product Shot 2731,Event promotional poster with compelling visuals and clear call-to-action,video,Brand Delta,CUST000093,marketing,ai,2025-10-16 19:17:58.853910,2025-09-25 07:23:03.853910,160,approved,campaign
ASSET00002732,Social Post 2732,Engaging social media content designed for maximum audience engagement,document,Brand Alpha,CUST000058,marketing,svg,2025-07-26 17:23:53.853910,2025-10-03 03:23:24.853910,351,approved,campaign
ASSET00002733,Event Poster 2733,Engaging social media content designed for maximum audience engagement,image,Brand Gamma,CUST000005,digital,mp4,2025-11-04 07:39:22.853910,2025-11-02 23:59:27.853910,355,approved,internal
ASSET00002734,Campaign Banner 2734,Professional product photography showcasing key features and benefits,document,Brand Alpha,CUST000116,"digital,campaign,brand",jpg,2025-10-16 01:29:05.853910,2025-11-01 19:04:09.853910,234,rejected,brand_guidelines
ASSET00002735,Email Header 2735,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Gamma,CUST000066,"product,digital",png,2025-07-25 17:53:24.853910,2025-11-11 11:51:57.853910,311,approved,brand_guidelines
ASSET00002736,Social Post 2736,Eye-catching campaign banner optimized for web and mobile platforms,document,Brand Beta,CUST000093,marketing,ai,2025-10-15 02:26:36.853910,2025-07-19 23:40:05.853910,397,approved,marketing
ASSET00002737,Marketing Template 2737,Event promotional poster with compelling visuals and clear call-to-action,template,Brand Gamma,CUST000187,brand,mp3,2025-08-04 13:25:12.853910,2025-07-28 12:46:06.853910,336,pending,brand_guidelines
ASSET00002738,Brand Logo 2738,Professional product photography showcasing key features and benefits,document,Brand Alpha,CUST000166,product,psd,2025-09-15 19:03:25.853910,2025-09-30 12:21:52.853910,468,pending,product
ASSET00002739,Video Ad 2739,Eye-catching campaign banner optimized for web and mobile platforms,audio,Brand Gamma,CUST000094,"product,social,brand",mp4,2025-11-11 17:43:24.853910,2025-09-17 17:01:52.853910,458,pending,social
ASSET00002740,Marketing Template 2740,Email header design optimized for various email clients and devices,document,Brand Omega,CUST000187,"campaign,digital,social",svg,2025-07-18 16:29:22.853910,2025-09-22 02:13:14.853910,294,approved,campaign
ASSET00002741,Marketing Template 2741,Professional product photography showcasing key features and benefits,logo,Brand Delta,CUST000023,digital,mp4,2025-09-20 07:28:33.853910,2025-08-15 04:22:44.853910,94,approved,social
ASSET00002742,Product Demo 2742,"Complete brand identity guidelines including logos, colors, and usage rules",audio,Brand Delta,CUST000124,"campaign,social",svg,2025-08-03 13:41:35.853910,2025-08-06 22:19:31.853910,398,approved,campaign
ASSET00002743,Social Post 2743,Dynamic video advertisement highlighting product value proposition,template,Brand Beta,CUST000134,"marketing,campaign",svg,2025-09-02 12:01:53.853910,2025-09-19 13:07:16.853910,135,rejected,campaign
ASSET00002744,Brand Guidelines 2744,Engaging social media content designed for maximum audience engagement,video,Brand Alpha,CUST000049,brand,mp4,2025-07-24 04:06:25.853910,2025-08-04 00:08:00.853910,196,pending,product
ASSET00002745,Marketing Template 2745,High-resolution brand logo for digital and print use with transparent background,template,Brand Omega,CUST000080,"campaign,product",svg,2025-10-13 09:02:03.853910,2025-09-02 17:32:04.853910,191,pending,product
ASSET00002746,Video Ad 2746,High-resolution brand logo for digital and print use with transparent background,audio,Brand Omega,CUST000174,campaign,psd,2025-07-17 04:54:35.853910,2025-08-29 17:39:58.853910,163,approved,product
ASSET00002747,Event Poster 2747,Comprehensive product demonstration video with detailed feature walkthrough,document,Brand Delta,CUST000024,social,svg,2025-08-21 00:56:45.853910,2025-09-19 02:01:46.853910,426,draft,marketing
ASSET00002748,Product Demo 2748,Comprehensive product demonstration video with detailed feature walkthrough,video,Brand Gamma,CUST000007,"social,digital,brand",mp4,2025-10-29 19:28:34.853910,2025-10-31 17:18:50.853910,104,approved,marketing
ASSET00002749,Marketing Template 2749,Email header design optimized for various email clients and devices,video,Brand Omega,CUST000078,"social,marketing,campaign",jpg,2025-08-03 14:12:50.853910,2025-11-06 03:24:17.853910,229,pending,product
ASSET00002750,Brand Guidelines 2750,Eye-catching campaign banner optimized for web and mobile platforms,audio,Brand Beta,CUST000079,marketing,psd,2025-11-03 18:56:05.853910,2025-09-08 15:56:09.853910,279,approved,internal
ASSET00002751,Email Header 2751,"Complete brand identity guidelines including logos, colors, and usage rules",template,Brand Omega,CUST000065,"brand,campaign",ai,2025-07-22 23:37:27.853910,2025-10-20 13:05:59.853910,325,pending,social
ASSET00002752,Product Demo 2752,Event promotional poster with compelling visuals and clear call-to-action,template,Brand Delta,CUST000156,"campaign,digital,social",mp4,2025-09-11 06:30:39.853910,2025-09-06 00:17:48.853910,162,pending,internal
ASSET00002753,Email Header 2753,Dynamic video advertisement highlighting product value proposition,document,Brand Delta,CUST000124,brand,psd,2025-09-05 04:23:52.853910,2025-10-15 15:25:03.853910,277,pending,social
ASSET00002754,Brand Logo 2754,Engaging social media content designed for maximum audience engagement,logo,Brand Delta,CUST000168,"campaign,brand",mp3,2025-09-13 20:44:18.853910,2025-10-11 07:07:04.853910,210,rejected,campaign
ASSET00002755,Social Post 2755,Eye-catching campaign banner optimized for web and mobile platforms,logo,Brand Gamma,CUST000090,"digital,social",mp3,2025-11-06 06:21:34.853910,2025-09-08 07:49:18.853910,370,rejected,marketing
ASSET00002756,Brand Logo 2756,Comprehensive product demonstration video with detailed feature walkthrough,audio,Brand Beta,CUST000010,"digital,product",mp3,2025-09-14 07:34:08.853910,2025-08-08 10:25:23.853910,134,pending,internal
ASSET00002757,Product Demo 2757,"Complete brand identity guidelines including logos, colors, and usage rules",logo,Brand Delta,CUST000051,"marketing,brand",png,2025-10-31 11:30:04.853910,2025-09-15 12:21:37.853910,110,approved,campaign
ASSET00002758,Product Demo 2758,Professional product photography showcasing key features and benefits,video,Brand Beta,CUST000080,"digital,product",mp3,2025-09-10 17:40:33.853910,2025-10-24 08:15:22.853910,168,approved,product
ASSET00002759,Campaign Banner 2759,Dynamic video advertisement highlighting product value proposition,logo,Brand Alpha,CUST000122,"digital,marketing,brand",jpg,2025-09-07 16:09:35.853910,2025-10-05 22:24:00.853910,457,approved,marketing
ASSET00002760,Event Poster 2760,Dynamic video advertisement highlighting product value proposition,template,Brand Gamma,CUST000054,campaign,ai,2025-08-11 16:29:32.853910,2025-09-26 19:35:57.853910,119,pending,product
ASSET00002761,Marketing Template 2761,Professional product photography showcasing key features and benefits,logo,Brand Omega,CUST000070,"brand,campaign",mp3,2025-08-07 19:19:37.853910,2025-07-27 03:52:21.853910,319,pending,marketing
ASSET00002762,Marketing Template 2762,Event promotional poster with compelling visuals and clear call-to-action,image,Brand Delta,CUST000018,digital,png,2025-09-03 12:09:42.853910,2025-08-11 04:30:35.853910,91,approved,brand_guidelines
ASSET00002763,Marketing Template 2763,Professional product photography showcasing key features and benefits,logo,Brand Beta,CUST000023,"brand,product,campaign",pdf,2025-09-05 19:14:29.853910,2025-08-22 20:14:57.853910,407,pending,marketing
ASSET00002764,Campaign Banner 2764,Email header design optimized for various email clients and devices,template,Brand Omega,CUST000173,"product,marketing",svg,2025-10-01 14:41:42.853910,2025-10-20 16:02:00.853910,305,pending,product
ASSET00002765,Email Header 2765,Event promotional poster with compelling visuals and clear call-to-action,template,Brand Delta,CUST000093,"campaign,marketing,brand",ai,2025-07-29 20:38:50.853910,2025-10-13 21:45:40.853910,24,approved,social
ASSET00002766,Marketing Template 2766,Eye-catching campaign banner optimized for web and mobile platforms,template,Brand Alpha,CUST000062,brand,psd,2025-10-18 10:40:32.853910,2025-09-27 19:49:10.853910,239,pending,marketing
ASSET00002767,Marketing Template 2767,Dynamic video advertisement highlighting product value proposition,logo,Brand Omega,CUST000135,"product,digital",png,2025-09-23 21:30:27.853910,2025-07-17 10:33:03.853910,433,approved,product
ASSET00002768,Campaign Banner 2768,Customizable marketing template with brand colors and typography,document,Brand Beta,CUST000027,brand,png,2025-10-01 10:15:34.853910,2025-11-02 04:54:43.853910,460,approved,product
ASSET00002769,Social Post 2769,Customizable marketing template with brand colors and typography,video,Brand Delta,CUST000045,"campaign,digital,social",mp4,2025-09-03 16:25:17.853910,2025-09-30 15:50:28.853910,198,approved,product
ASSET00002770,Social Post 2770,Customizable marketing template with brand colors and typography,document,Brand Omega,CUST000084,"marketing,campaign,digital",mp3,2025-09-29 07:03:34.853910,2025-10-12 18:31:21.853910,485,approved,product
ASSET00002771,Campaign Banner 2771,"Complete brand identity guidelines including logos, colors, and usage rules",audio,Brand Gamma,CUST000178,"marketing,brand",png,2025-09-22 05:49:09.853910,2025-09-02 04:48:34.853910,0,approved,campaign
ASSET00002772,Marketing Template 2772,High-resolution brand logo for digital and print use with transparent background,template,Brand Alpha,CUST000140,"campaign,marketing,digital",jpg,2025-07-17 00:25:50.853910,2025-07-27 14:21:30.853910,169,approved,campaign
ASSET00002773,Brand Guidelines 2773,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Alpha,CUST000056,"campaign,digital,brand",psd,2025-08-22 02:14:49.853910,2025-10-01 13:16:47.853910,499,pending,brand_guidelines
ASSET00002774,Product Shot 2774,Professional product photography showcasing key features and benefits,document,Brand Omega,CUST000164,"campaign,brand",png,2025-10-03 19:31:59.853910,2025-09-05 16:49:27.853910,216,pending,campaign
ASSET00002775,Video Ad 2775,Professional product photography showcasing key features and benefits,audio,Brand Gamma,CUST000125,product,jpg,2025-09-27 02:58:03.853910,2025-10-22 08:04:05.853910,333,rejected,campaign
ASSET00002776,Marketing Template 2776,Eye-catching campaign banner optimized for web and mobile platforms,logo,Brand Alpha,CUST000148,"campaign,product",png,2025-07-27 16:45:45.853910,2025-10-28 15:06:00.853910,303,approved,product
ASSET00002777,Video Ad 2777,High-resolution brand logo for digital and print use with transparent background,image,Brand Alpha,CUST000047,"product,brand",psd,2025-09-03 06:44:18.853910,2025-09-04 19:52:55.853910,211,approved,campaign
ASSET00002778,Campaign Banner 2778,High-resolution brand logo for digital and print use with transparent background,document,Brand Delta,CUST000131,"social,campaign,marketing",mp4,2025-09-10 04:47:29.853910,2025-07-22 08:31:27.853910,116,approved,brand_guidelines
ASSET00002779,Video Ad 2779,Customizable marketing template with brand colors and typography,document,Brand Delta,CUST000047,digital,psd,2025-08-23 22:35:42.853910,2025-10-16 09:19:32.853910,74,approved,product
ASSET00002780,Campaign Banner 2780,Eye-catching campaign banner optimized for web and mobile platforms,document,Brand Omega,CUST000137,"brand,digital,social",mp3,2025-08-24 19:21:41.853910,2025-08-13 17:17:59.853910,122,pending,marketing
ASSET00002781,Social Post 2781,Professional product photography showcasing key features and benefits,logo,Brand Gamma,CUST000168,"campaign,social",svg,2025-10-21 12:40:09.853910,2025-10-24 01:39:40.853910,473,approved,marketing
ASSET00002782,Brand Logo 2782,Dynamic video advertisement highlighting product value proposition,image,Brand Beta,CUST000085,"brand,marketing",png,2025-08-12 06:13:56.853910,2025-08-26 20:31:00.853910,425,pending,campaign
ASSET00002783,Email Header 2783,"Complete brand identity guidelines including logos, colors, and usage rules",video,Brand Alpha,CUST000128,"marketing,brand",mp3,2025-10-01 03:06:06.853910,2025-11-03 08:49:24.853910,277,approved,social
ASSET00002784,Social Post 2784,Professional product photography showcasing key features and benefits,template,Brand Beta,CUST000045,marketing,mp3,2025-09-29 15:20:47.853910,2025-09-15 23:51:55.853910,315,approved,internal
ASSET00002785,Email Header 2785,Engaging social media content designed for maximum audience engagement,image,Brand Alpha,CUST000067,"social,marketing",mp4,2025-11-11 11:10:15.853910,2025-09-12 13:53:48.853910,494,approved,internal
ASSET00002786,Product Shot 2786,Email header design optimized for various email clients and devices,audio,Brand Alpha,CUST000065,brand,svg,2025-10-20 17:33:33.853910,2025-07-30 14:14:05.853910,205,approved,social
ASSET00002787,Video Ad 2787,"Complete brand identity guidelines including logos, colors, and usage rules",audio,Brand Delta,CUST000134,product,jpg,2025-08-28 14:14:46.853910,2025-08-26 00:00:29.853910,482,approved,campaign
